Date,VTI,EFA,VWO,SPY,IJH,IWM,EWU,VGK,EWJ,AXJL,GXC
02/12/2009,55.99,57,41.5,111.25,70.03,59.69,16.83,52.02,9.85,61.15,75
03/12/2009,55.49,56.87,41.19,110.38,69.23,58.96,16.59,51.53,9.99,60.97,74.4
04/12/2009,55.9,56.67,41.45,111.01,70.22,60.42,16.63,51.47,9.99,60.29,75.37
05/12/2009,,,,,,,,,,,
06/12/2009,,,,,,,,,,,
07/12/2009,55.83,56.36,41.12,110.84,70.14,60.51,16.52,51.29,9.91,59.5605,74.63
08/12/2009,55.25,55.38,40.51,109.61,69.56,60.04,16.14,50.06,9.94,58.5623,73.48
09/12/2009,55.43,55.31,40.77,110.021,69.61,59.85,16.15,49.92,9.97,59.026,73.53
10/12/2009,55.71,55.48,40.86,110.64,70.1,59.61,16.18,50.22,9.89,59.53,73.23
11/12/2009,55.99,55.46,41.07,111.11,70.75,60.17,16.2,50.16,9.95,59.38,73.56
12/12/2009,,,,,,,,,,,
13/12/2009,,,,,,,,,,,
14/12/2009,56.41,56,41.28,111.87,71.71,61.08,16.44,50.64,9.96,59.78,73.66
15/12/2009,56.17,55.38,41.03,111.35,71.605,60.91,16.3,50.17,9.88,58.91,73.15
16/12/2009,56.315,56.03,41.14,111.52,72.03,61.3,16.43,50.85,10.03,59.24,72.67
17/12/2009,55.68,54.71,40,110.18,71.35,60.62,16.02,49.49,9.89,57.89,71.14
18/12/2009,56.02,54.84,40.17,110.21,71.66,61.18,16.04,49.41,9.87,58.1,70.11
19/12/2009,,,,,,,,,,,
20/12/2009,,,,,,,,,,,
21/12/2009,56.57,55.001,40.1,111.33,72.51,61.991,16,49.84,9.84,57.46,70.21
22/12/2009,56.5,54.85,40.36,111.73,73.22,62.57,16.02,50.43,9.83,57.43,69.86
23/12/2009,56.69,55.35,40.7,111.95,73.81,63.12,16.13,50.69,9.86,57.97,70.53
24/12/2009,56.98,55.57,40.64,112.48,73.81,63.36,16.21,48.85,9.93,58.546,71.64
25/12/2009,,,,,,,,,,,
26/12/2009,,,,,,,,,,,
27/12/2009,,,,,,,,,,,
28/12/2009,57.05,55.81,40.82,112.72,73.76,63.26,16.2,49.21,9.89,59.09,71.41
29/12/2009,56.95,55.9,40.78,112.562,73.61,63.23,16.2,49.16,9.93,59.738,71.34
30/12/2009,56.93,55.67,40.88,112.52,73.32,63.19,16.31,48.95,9.82,59.75,71.46
31/12/2009,56.37,55.28,41,111.44,72.41,62.44,16.2,48.48,9.74,60,71.85
01/01/2010,,,,,,,,,,,
02/01/2010,,,,,,,,,,,
03/01/2010,,,,,,,,,,,
04/01/2010,57.31,56.73,42.4,113.33,73.63,63.98,16.51,49.96,9.99,61.77,73.85
05/01/2010,57.53,56.78,42.54,113.63,73.85,63.76,16.62,49.88,10.05,62.03,75.3001
06/01/2010,57.61,57.02,42.8,113.71,74.24,63.7,16.63,50.18,10.09,62.15,75.69
07/01/2010,57.85,56.8,42.43,114.19,74.61,64.17,16.57,49.86,10,61.7115,75.05
08/01/2010,58.04,57.25,42.69,114.57,75.08,64.52,16.66,50.36,10.12,62.19,75.18
09/01/2010,,,,,,,,,,,
10/01/2010,,,,,,,,,,,
11/01/2010,58.12,57.72,42.75,114.73,74.94,64.26,16.8,50.76,10.21,62.87,75.38
12/01/2010,57.52,57.04,42.13,113.66,74,63.56,16.68,50.02,10.28,61.4813,73.8764
13/01/2010,58.06,57.52,42.3,114.62,74.93,64.38,16.8,50.7,10.34,62.02,73.77
14/01/2010,58.16,57.96,42.2,114.93,75.15,64.62,16.85,50.6,10.49,62.35,73.15
15/01/2010,57.5,57.05,41.7,113.64,74.15,63.68,16.69,49.54,10.47,61.66,72.25
16/01/2010,,,,,,,,,,,
17/01/2010,,,,,,,,,,,
18/01/2010,,,,,,,,,,,
19/01/2010,58.26,57.61,42.42,115.06,75.04,64.85,16.93,50.57,10.46,62.18,73.85
20/01/2010,57.72,56.14,41.38,113.89,74.5,63.91,16.65,49,10.23,60.67,71.65
21/01/2010,56.66,54.94,40.18,111.7,73.56,62.8575,16.14,47.48,10.28,58.95,68.91
22/01/2010,55.41,53.87,39.28,109.21,71.99,61.73,15.68,46.45,10.17,57.832,67.63
23/01/2010,,,,,,,,,,,
24/01/2010,,,,,,,,,,,
25/01/2010,55.65,54.53,39.66,109.77,72.11,61.8,16.03,47.3,10.25,58.9,68.52
26/01/2010,55.4,54.22,38.9,109.31,71.87,61.19,15.92,46.93,10.14,57.73,66.65
27/01/2010,55.67,54.16,38.79,109.83,71.97,61.84,16.04,47.12,10.08,57.37,66.145
28/01/2010,55.01,53.25,38.64,108.57,71.05,60.78,15.62,45.97,9.98,57.13,65.97
29/01/2010,54.36,52.48,38.24,107.39,70.07,60.11,15.43,45.44,9.84,56.0125,65.59
30/01/2010,,,,,,,,,,,
31/01/2010,,,,,,,,,,,
01/02/2010,55.19,53.44,39.339,109.06,71.11,60.82,15.51,46.58,9.94,57.348,67.45
02/02/2010,55.9,54.33,39.53,110.38,72.15,61.49,15.93,47.3,10.13,57.772,68.28
03/02/2010,55.62,53.76,39.42,109.83,71.84,61.08,15.69,46.71,10.03,57.47,68.57
04/02/2010,53.89,51.57,37.62,106.44,69.5,59.04,15.08,44.42,9.84,54.92,65.36
05/02/2010,53.98,51.48,37.55,106.66,69.67,59.27,14.9,44.01,9.82,55.0999,64.72
06/02/2010,,,,,,,,,,,
07/02/2010,,,,,,,,,,,
08/02/2010,53.56,50.46,36.85,105.89,69.11,58.68,14.7,43.37,9.75,54.988,63.77
09/02/2010,54.27,52.05,37.98,107.22,69.93,59.49,15.08,45.17,9.81,56.34,65.42
10/02/2010,54.19,51.72,37.86,107.01,69.95,59.63,15.03,44.65,9.81,56.17,66.11
11/02/2010,54.77,52.2,38.79,108.13,70.89,60.578,15.29,45.03,9.86,57.3999,67.62
12/02/2010,54.77,51.75,38.36,108.04,71.34,61.02,15.15,44.42,9.8,56.59,66.89
13/02/2010,,,,,,,,,,,
14/02/2010,,,,,,,,,,,
15/02/2010,,,,,,,,,,,
16/02/2010,55.69,52.9,39.34,109.74,72.66,62.05,15.53,45.59,9.9,58.3,68.0799
17/02/2010,56,52.97,39.49,110.26,73.15,62.47,15.57,45.54,9.9,58.533,68.15
18/02/2010,56.32,53.27,39.57,110.91,73.69,62.98,15.62,45.92,9.92,58.9535,68.53
19/02/2010,56.52,52.94,39.31,111.14,73.86,63.06,15.54,45.72,9.76,58.63,67.38
20/02/2010,,,,,,,,,,,
21/02/2010,,,,,,,,,,,
22/02/2010,56.43,53.04,39.33,111.16,73.93,63.25,15.54,45.65,9.88,58.66,67.63
23/02/2010,55.75,52.29,38.45,109.81,72.86,62.51,15.31,44.74,9.84,57.71,67
24/02/2010,56.25,52.62,38.93,110.82,73.61,63.04,15.44,45.21,9.86,58.47,68.22
25/02/2010,56.23,52.3,38.62,110.67,73.79,63.06,15.24,44.84,9.88,57.7945,67.62
26/02/2010,56.23,52.62,38.9614,110.74,73.72,62.8,15.3,45.19,9.94,58.5,68.57
27/02/2010,,,,,,,,,,,
28/02/2010,,,,,,,,,,,
01/03/2010,56.9,53.03,39.61,111.89,75.02,64.26,15.21,45.33,10.04,59.43,69.94
02/03/2010,57.08,53.43,40.06,112.2,75.55,64.75,15.32,45.81,10.07,59.62,70.38
03/03/2010,57.15,54.07,40.16,112.3,75.89,65.12,15.66,46.5,10.14,59.8375,70.26
04/03/2010,57.3,53.93,39.9,112.641,75.92,65.29,15.63,46.32,10.04,59.54,69.38
05/03/2010,58.21,54.98,41.06,114.25,76.98,66.62,15.99,47.55,10.14,60.8089,71.13
06/03/2010,,,,,,,,,,,
07/03/2010,,,,,,,,,,,
08/03/2010,58.22,54.98,41.05,114.27,77.16,66.74,15.85,47.4,10.21,60.63,71.63
09/03/2010,58.34,54.85,41.22,114.46,77.13,66.98,15.74,47.08,10.17,61.179,71.99
10/03/2010,58.65,55.08,41.3,114.97,77.79,67.55,15.82,47.52,10.1,61.2799,72.41
11/03/2010,58.87,55.29,41.46,115.45,78.18,67.75,15.99,47.8,10.2,61.52,72.44
12/03/2010,58.87,55.66,41.35,115.46,78.34,67.72,16.09,47.97,10.3,61.2945,71.97
13/03/2010,,,,,,,,,,,
14/03/2010,,,,,,,,,,,
15/03/2010,58.85,55.27,41.07,115.49,78.18,67.49,15.93,47.51,10.25,61.058,71.32
16/03/2010,59.33,55.97,41.55,116.41,79.07,68.07,16.15,48.35,10.351,61.785,71.61
17/03/2010,59.71,56.27,41.97,117.1,79.65,68.47,16.26,48.57,10.39,62.1,72.39
18/03/2010,59.64,55.9425,41.7,117.0375,79.26,68.26,16.21,48.15,10.32,62.06,72.23
19/03/2010,59.25,55.37,41.29,115.97,78.39,67.4075,15.97,47.51,10.3,61.29,71.53
20/03/2010,,,,,,,,,,,
21/03/2010,,,,,,,,,,,
22/03/2010,59.67,55.53,41.39,116.5925,79.34,68.36,16.06,47.65,10.35,61.5,71.6
23/03/2010,60.09,55.92,41.72,117.41,80.04,69.23,16.15,47.9,10.45,62.17,71.44
24/03/2010,59.74,55,41.16,116.84,79.34,68.27,15.92,46.99,10.28,61.149,70.69
25/03/2010,59.4,54.97,40.9475,116.65,78.68,67.838,15.9,47.15,10.22,61.2699,69.8
26/03/2010,59.39,55.51,41.24,116.582,78.47,67.81,15.97,47.64,10.38,61.4001,71.06
27/03/2010,,,,,,,,,,,
28/03/2010,,,,,,,,,,,
29/03/2010,59.74,55.98,41.99,117.32,79.16,68.18,16.15,48.04,10.51,61.95,71.98
30/03/2010,59.77,55.98,42.13,117.4,79.29,68.39,16.19,47.79,10.57,62.18,72.67
31/03/2010,59.59,55.98,42.15,117,78.7,67.8025,16.27,48.13,10.44,61.46,72.03
01/04/2010,60.02,56.97,43.16,117.8,79.57,68.43,16.58,49.01,10.6,62.2729,73.94
02/04/2010,,,,,,,,,,,
03/04/2010,,,,,,,,,,,
04/04/2010,,,,,,,,,,,
05/04/2010,60.6,57.03,43.59,118.76,80.83,69.71,16.73,49.15,10.57,62.94,74.82
06/04/2010,60.77,56.87,43.68,119.04,81.27,70.12,16.67,48.85,10.6,63.26,74.97
07/04/2010,60.446,56.47,43.338,118.36,80.63,69.898,16.51,48.23,10.6,62.8701,74.69
08/04/2010,60.59,56.41,43.45,118.7725,80.58,69.83,16.52,48.17,10.61,63.17,75.14
09/04/2010,61,57.15,43.68,119.55,81.27,70.25,16.74,49.11,10.64,63.79,76.14
10/04/2010,,,,,,,,,,,
11/04/2010,,,,,,,,,,,
12/04/2010,61.14,57.33,43.32,119.74,81.45,70.54,16.72,49.46,10.62,63.4599,75.2
13/04/2010,61.2,57.28,43.29,119.83,81.76,70.7,16.71,49.43,10.6,63.4001,74.86
14/04/2010,61.95,58.04,43.97,121.19,82.96,72.21,16.96,50.08,10.65,64.67,75.66
15/04/2010,62.03,58,43.7,121.29,82.92,72.43,17.05,50.04,10.7,64.33,75.15
16/04/2010,61.06,56.72,42.55,119.36,81.89,71.4575,16.75,48.89,10.5,63.0866,72.61
17/04/2010,,,,,,,,,,,
18/04/2010,,,,,,,,,,,
19/04/2010,61.22,56.57,42.35,119.81,81.64,71.11,16.59,48.71,10.48,62.7599,72
20/04/2010,61.8,56.92,42.84,120.88,82.69,72.08,16.82,49.23,10.44,63.6218,73.22
21/04/2010,61.75,56.55,42.67,120.66,83.01,72.58,16.68,48.7,10.48,63.1099,72.27
22/04/2010,62.05,56.04,42.86,121.02,83.95,73.35,16.53,48.18,10.39,63.035,72.62
23/04/2010,62.47,56.46,43.08,121.8125,84.69,74.13,16.71,48.8,10.46,62.847,72.77
24/04/2010,,,,,,,,,,,
25/04/2010,,,,,,,,,,,
26/04/2010,62.25,56.52,43.1,121.35,84.49,73.85,16.72,48.65,10.53,63.011,72.89
27/04/2010,60.75,54.25,41.57,118.48,82.42,72.16,16.04,46.23,10.34,60.95,70.37
28/04/2010,61.15,54.26,41.98,119.38,82.62,72.28,16.06,46.08,10.3,61.756,71.06
29/04/2010,61.95,55.1,42.6,120.8575,83.9,73.81,16.26,47.12,10.42,62.19,71.73
30/04/2010,60.89,54.41,42.06,118.8125,82.15,71.65,15.92,46.3,10.39,61.1,71.23
01/05/2010,,,,,,,,,,,
02/05/2010,,,,,,,,,,,
03/05/2010,61.71,54.8,42.32,120.35,83.4,73.26,15.87,46.64,10.42,61.878,71.69
04/05/2010,60.21,52.63,40.58,117.52,81.1,70.96,15.55,44.63,10.1,59.0101,68.99
05/05/2010,59.72,51.62,39.83,116.82,80.26,69.92,15.08,43.47,10.09,58.5118,68.07
06/05/2010,57.708,49.32,38.372,112.942,77.5,67.3,14.37,41.15,10.025,55.5599,65.14
07/05/2010,56.62,49.21,38.41,111.26,75.51,65.36,14.29,40.87,9.94,55.65,65.595
08/05/2010,,,,,,,,,,,
09/05/2010,,,,,,,,,,,
10/05/2010,59.22,52.4,40.93,116.16,79.52,69.03,15.06,44.34,10.22,58.92,69.298
11/05/2010,59.17,51.55,40.21,115.83,79.7,69.49,14.94,43.6,9.99,58.15,68.43
12/05/2010,60.12,52.13,40.77,117.45,81.58,71.62,15.07,44.34,10.08,58.48,68.98
13/05/2010,59.4,51.45,40.37,115.99,80.81,70.93,14.87,43.41,10,58.14,68.51
14/05/2010,58.33,49.99,39.67,113.89,78.9,69.56,14.39,41.99,9.93,56.2601,67.46
15/05/2010,,,,,,,,,,,
16/05/2010,,,,,,,,,,,
17/05/2010,58.37,50.06,39.48,113.95,78.96,69.69,14.49,42.09,9.91,56.54,66.96
18/05/2010,57.545,48.98,38.63,112.4,77.856,68.35,14.14,41.15,9.74,55.565,66.195
19/05/2010,57.13,49.17,38.15,111.76,77.15,67.54,14.14,41.53,9.81,54.4699,65.63
20/05/2010,54.91,47.46,36.42,107.54,73.87,64.12,13.57,40.1,9.6575,51.51,62.82
21/05/2010,55.71,48.62,37.41,109.115,74.99,65.07,13.93,41.06,9.7525,52.19,65.13
22/05/2010,,,,,,,,,,,
23/05/2010,,,,,,,,,,,
24/05/2010,55.01,47.51,37,107.71,74.23,64.2,13.68,39.94,9.62,53.3799,65.64
25/05/2010,55.01,47.32,36.66,107.818,74.11,64.19,13.66,39.92,9.56,52.58,64.98
26/05/2010,54.78,46.62,36.66,107.17,74.31,64.345,13.58,39.19,9.44,52.03,64.84
27/05/2010,56.695,49.27,38.78,110.76,77.14,67.11,14.44,41.76,9.67,54.74,68.28
28/05/2010,56.09,48.32,38.2,109.369,76.33,66.25,14.17,40.86,9.51,54.121,67.35
29/05/2010,,,,,,,,,,,
30/05/2010,,,,,,,,,,,
31/05/2010,,,,,,,,,,,
01/06/2010,54.93,47.84,37.52,107.53,74.24,64.24,14.06,40.54,9.475,53.93,65.92
02/06/2010,56.36,49.12,38.85,110.33,76.3,66.07,14.43,41.9,9.53,54.4,67.78
03/06/2010,56.66,48.97,38.69,110.71,76.788,66.92,14.41,41.7,9.5075,54.3501,67.54
04/06/2010,54.669,46.88,37.41,106.82,73.72,63.555,13.85,39.66,9.33,52.37,65.75
05/06/2010,,,,,,,,,,,
06/06/2010,,,,,,,,,,,
07/06/2010,53.78,46.29,36.89,105.49,72.19,61.92,13.74,39.23,9.18,52.62,65.05
08/06/2010,54.24,47.03,37.69,106.62,72.54,61.89,13.83,39.83,9.27,53.025,66.15
09/06/2010,53.99,46.86,37.43,106.05,72.78,61.93,13.77,39.6,9.28,53.364,66.25
10/06/2010,55.65,48.84,38.6,109.15,75.15,64.07,14.31,41.65,9.44,55.76,67.81
11/06/2010,55.99,48.91,38.87,109.68,75.89,64.94,14.28,41.62,9.42,55.6,68.39
12/06/2010,,,,,,,,,,,
13/06/2010,,,,,,,,,,,
14/06/2010,56,49.22,38.84,109.509,76.22,65.35,14.4,42.04,9.48,56.29,68.13
15/06/2010,57.26,50.78,40.02,112,77.93,66.99,14.77,43.6,9.65,57.25,69.965
16/06/2010,57.2,50.54,39.97,111.96,77.67,66.68,14.75,43.25,9.69,57.14,70.02
17/06/2010,57.3,50.7,39.83,112.14,77.55,66.76,14.76,43.57,9.67,56.5301,69.33
18/06/2010,57.34,50.61,40.06,111.729,77.5,66.8,14.75,43.42,9.69,57.4899,69.05
19/06/2010,,,,,,,,,,,
20/06/2010,,,,,,,,,,,
21/06/2010,57.12,50.6,40.8,111.41,76.86,66.1077,14.66,43.23,9.76,57.94,71.05
22/06/2010,56.14,49.96,40.03,109.57,75.28,64.75,14.51,42.72,9.64,56.8055,69.97
23/06/2010,55.92,49.43,40.21,109.23,74.87,64.57,14.44,43.17,9.53,56.841,70.54
24/06/2010,54.77,48.57,39.61,107.42,73.63,63.54,14.19,42.26,9.5,55.92,69.555
25/06/2010,55.05,48.85,40.05,107.8675,74.51,64.63,14.15,42.44,9.54,56.64,70.21
26/06/2010,,,,,,,,,,,
27/06/2010,,,,,,,,,,,
28/06/2010,54.865,48.49,39.84,107.53,74.19,64.26,14.39,42.18,9.43,55.55,69.84
29/06/2010,53.14,46.83,38.31,104.21,71.7,61.83,13.7,40.64,9.2,53.17,66.8
30/06/2010,52.56,46.51,37.99,103.22,71.12,61.115,13.44,40.19,9.2,53.3399,66.76
01/07/2010,52.33,47.19,38.22,102.76,70.56,60.68,13.6,40.99,9.23,52.71,67.11
02/07/2010,52.08,47.09,38.3,102.2,70.09,59.82,13.66,40.9,9.27,53.55,66.7
03/07/2010,,,,,,,,,,,
04/07/2010,,,,,,,,,,,
05/07/2010,,,,,,,,,,,
06/07/2010,52.24,48.03,38.96,102.87,69.91,59.04,13.85,41.67,9.46,53.53,67.51
07/07/2010,53.94,49.525,39.72,106.1075,72.33,61.1,14.34,43.16,9.64,55,68.56
08/07/2010,54.47,50.01,39.98,107.16,73.06,61.98,14.45,43.59,9.66,55.67,68.63
09/07/2010,54.89,50.06,40.48,107.96,73.84,62.94,14.46,43.75,9.6,56.2,69.725
10/07/2010,,,,,,,,,,,
11/07/2010,,,,,,,,,,,
12/07/2010,54.91,49.87,40.17,108.03,73.53,62.23,14.49,43.45,9.55,55.9,69.5
13/07/2010,55.81,50.79,40.65,109.66,75.23,64.2,14.85,44.66,9.6,56.75,70.15
14/07/2010,55.8,50.97,40.59,109.651,75.16,63.97,14.87,44.75,9.67,56.64,69.71
15/07/2010,55.85,51.22,40.49,109.68,74.99,63.38,15.01,45.28,9.59,55.98,68.91
16/07/2010,54.23,49.58,39.37,106.66,72.64,61.07,14.59,43.75,9.3475,54.93,67.11
17/07/2010,,,,,,,,,,,
18/07/2010,,,,,,,,,,,
19/07/2010,54.54,49.9,39.87,107.29,73,61.33,14.63,44.16,9.38,55.12,67.716
20/07/2010,55.17,50.24,40.63,108.48,74.1,62.3595,14.75,44.18,9.44,55.34,69.59
21/07/2010,54.48,49.33,40.27,107.07,73.04,61.24,14.62,43.32,9.27,55.58,69.13
22/07/2010,55.69,50.99,41.32,109.461,75.16,63.42,15.08,45.17,9.44,57.02,71.08
23/07/2010,56.26,51.59,41.65,110.41,76.19,64.98,15.28,45.65,9.58,57.84,71.63
24/07/2010,,,,,,,,,,,
25/07/2010,,,,,,,,,,,
26/07/2010,56.95,51.95,41.91,111.56,77.56,66.46,15.35,45.97,9.59,58.86,71.65
27/07/2010,56.88,52.1,41.81,111.55,77.05,66.22,15.53,46.21,9.54,58.36,71.25
28/07/2010,56.48,51.83,41.61,110.83,76.13,65.15,15.38,45.81,9.65,58.04,71.34
29/07/2010,56.19,52.07,41.73,110.29,75.75,64.98,15.38,45.93,9.71,58.55,71.32
30/07/2010,56.25,51.91,41.87,110.27,75.91,65.02,15.39,45.89,9.63,58.6914,71.675
31/07/2010,,,,,,,,,,,
01/08/2010,,,,,,,,,,,
02/08/2010,57.46,53.66,42.959,112.76,77.43,66.151,15.93,47.67,9.84,60.43,73.49
03/08/2010,57.15,53.58,42.75,112.22,76.9,65.62,16,47.68,9.8,59.7881,73.38
04/08/2010,57.6,53.63,42.89,112.97,77.66,66.31,16.01,47.64,9.78,60.0901,73.47
05/08/2010,57.48,53.59,42.74,112.85,77.35,65.53,15.92,47.63,9.77,59.83,73.38
06/08/2010,57.27,53.75,42.64,112.392,77.1,65.14,16.01,47.76,9.86,59.49,73.2
07/08/2010,,,,,,,,,,,
08/08/2010,,,,,,,,,,,
09/08/2010,57.57,53.81,42.88,112.992,77.89,65.86,16.07,47.83,9.87,60.2915,73.69
10/08/2010,57.21,53.38,42.28,112.375,76.92,64.62,15.97,47.41,9.81,59.21,72.38
11/08/2010,55.52,50.95,41.03,109.3,74.27,62.08,15.28,45.09,9.48,57.154,70.35
12/08/2010,55.21,50.89,41.07,108.63,73.82,61.77,15.34,45.06,9.45,57.01,70.05
13/08/2010,55,50.71,41.31,108.31,73.52,61.07,15.38,44.86,9.44,57.34,70.57
14/08/2010,,,,,,,,,,,
15/08/2010,,,,,,,,,,,
16/08/2010,54.95,51.12,41.64,108.26,73.63,61.56,15.43,45.26,9.51,57.72,71.11
17/08/2010,55.73,51.69,42.1,109.59,74.78,62.62,15.56,45.79,9.56,58.4,71.75
18/08/2010,55.86,51.67,42.03,109.79,74.99,62.81,15.51,45.76,9.62,58.26,71.47
19/08/2010,54.88,50.84,41.73,107.88,73.71,61.09,15.17,44.75,9.6,57.4799,71.11
20/08/2010,54.69,50.31,41.68,107.53,73.71,61.15,15.08,44.19,9.51,57.114,71.32
21/08/2010,,,,,,,,,,,
22/08/2010,,,,,,,,,,,
23/08/2010,54.4,50.21,41.31,107.1236,72.92,60.32,15.14,44.18,9.45,57.3385,70.48
24/08/2010,53.62,49.52,40.86,105.53,71.81,59.63,14.87,43.43,9.44,56.09,69.73
25/08/2010,53.79,49.57,40.68,105.94,72.38,60.5299,14.85,43.42,9.41,56.01,69.49
26/08/2010,53.46,49.55,40.39,105.23,71.96,60.08,14.9,43.41,9.4,56.22,69
27/08/2010,54.38,50.52,41.21,106.86,73.49,61.65,15.17,44.4,9.52,57.62,70.17
28/08/2010,,,,,,,,,,,
29/08/2010,,,,,,,,,,,
30/08/2010,53.585,49.79,40.6,105.311,72.16,60.3,14.9,43.49,9.49,57.3735,69.5
31/08/2010,53.6,49.94,40.8,105.31,72.2,60.18,14.96,43.79,9.38,57.11,69.55
01/09/2010,55.17,51.72,42.16,108.46,74.62,62.51,15.46,45.52,9.64,59.68,71.39
02/09/2010,55.75,52.01,42.18,109.47,75.55,63.2,15.53,45.9,9.61,59.7,71.77
03/09/2010,56.49,52.49,42.65,110.89,76.635,64.33,15.75,46.38,9.68,60.02,72.2
04/09/2010,,,,,,,,,,,
05/09/2010,,,,,,,,,,,
06/09/2010,,,,,,,,,,,
07/09/2010,55.88,51.76,42.07,109.64,75.58,63.11,15.49,45.39,9.675,59.8,71.7
08/09/2010,56.17,52.16,42.5,110.41,76.08,63.48,15.67,45.9,9.7,60.32,72.27
09/09/2010,56.45,52.65,42.71,110.92,76.24,63.52,15.81,46.33,9.73,60.9399,72.51
10/09/2010,56.69,52.81,42.93,111.482,76.46,63.72,15.85,46.45,9.8,60.954,72.45
11/09/2010,,,,,,,,,,,
12/09/2010,,,,,,,,,,,
13/09/2010,57.41,53.77,43.83,112.72,77.83,65.27,16.07,47.36,9.9,62.0195,74.26
14/09/2010,57.4,54.13,43.85,112.65,77.92,64.99,16.17,47.81,9.93,62.56,74.64
15/09/2010,57.59,54.15,43.88,113.08,78.21,65.3575,16.25,47.79,9.91,62.39,74.27
16/09/2010,57.57,53.89,43.68,113.05,77.97,64.94,16.27,47.69,9.78,61.965,73.84
17/09/2010,57.6,53.63,43.66,112.49,78.12,65.21,16.14,47.29,9.745,61.8963,74.16
18/09/2010,,,,,,,,,,,
19/09/2010,,,,,,,,,,,
20/09/2010,58.55,54.56,44.36,114.21,79.41,67.0225,16.4,48.22,9.92,62.4,75.26
21/09/2010,58.41,54.55,44.33,113.98,79.05,66.63,16.32,48.3,9.81,62.11,75.18
22/09/2010,58.1,54.47,44.34,113.42,78.35,65.84,16.34,48.39,9.78,62.09,75.02
23/09/2010,57.6,53.88,44.1,112.498,77.83,64.88,16.17,47.66,9.74,61.6266,74.76
24/09/2010,58.52,55.38,44.87,114.82,79.4,66.99,16.61,49.28,9.87,63.1387,76.25
25/09/2010,,,,,,,,,,,
26/09/2010,,,,,,,,,,,
27/09/2010,58.27,55.1,44.78,114.27,79.38,66.82,16.55,48.76,9.92,63.23,76.11
28/09/2010,58.598,55.42,45.08,114.67,79.95,67.48,16.57,49.25,9.96,63.85,76.03
29/09/2010,58.5,55.33,45.24,114.47,79.98,67.67,16.49,48.98,10.01,63.4118,76.44
30/09/2010,58.37,54.92,45.46,114.13,80.08,67.5,16.36,48.72,9.885,63.074,76.24
01/10/2010,58.63,55.468,46.17,114.61,80.27,67.86,16.63,49.33,9.905,63.3148,76.89
02/10/2010,,,,,,,,,,,
03/10/2010,,,,,,,,,,,
04/10/2010,58.11,54.67,46.13,113.75,79.36,66.94,16.52,48.53,9.72,63.24,77.045
05/10/2010,59.32,56.22,46.81,116.04,81.02,68.84,16.84,50.11,10.03,64.34,78.63
06/10/2010,59.26,56.69,46.9,116.03,80.48,68.61,16.93,50.37,10.14,64.661,78.5
07/10/2010,59.181,56.5,46.45,115.89,80.45,68.41,16.86,50.23,10.18,64.55,77.855
08/10/2010,59.58,56.87,46.94,116.5375,80.95,69.28,16.97,50.54,10.23,65.29,78.725
09/10/2010,,,,,,,,,,,
10/10/2010,,,,,,,,,,,
11/10/2010,59.67,56.8,46.92,116.65,81.16,69.34,16.93,50.31,10.21,65.26,79.105
12/10/2010,59.88,56.68,46.725,117.01,81.4,69.52,16.87,50.48,10.12,64.84,78.9
13/10/2010,60.35,57.32,47.46,117.92,82.17,70.58,17.09,51.23,10.145,65.1222,80.74
14/10/2010,60.19,57.72,47.52,117.46,81.87,70.53,17.17,51.59,10.22,65.3228,80.73
15/10/2010,60.24,57.53,47.42,117.7,81.84,70.29,17.15,51.35,10.14,65.086,81.13
16/10/2010,,,,,,,,,,,
17/10/2010,,,,,,,,,,,
18/10/2010,60.57,57.66,47.39,118.28,82.14,70.88,17.2,51.36,10.21,65.6958,82.1
19/10/2010,59.69,56.39,45.93,116.73,80.92,69.5,16.78,50.13,10.12,63.63,79.535
20/10/2010,60.29,57.45,46.71,117.87,81.89,70.21,16.98,51.28,10.2,64.9899,80.51
21/10/2010,60.39,57.14,46.6625,118.13,81.79,69.87,16.88,51.15,10.07,63.788,80.72
22/10/2010,60.57,57.29,46.78,118.347,82.36,70.32,16.94,51.3,10.145,64.335,80.25
23/10/2010,,,,,,,,,,,
24/10/2010,,,,,,,,,,,
25/10/2010,60.77,57.51,47.29,118.7,82.87,70.74,16.95,51.41,10.16,65.52,81.6
26/10/2010,60.76,57.14,47.29,118.72,82.71,70.69,16.98,51.03,10.06,64.9,81.39
27/10/2010,60.64,56.59,46.51,118.38,82.73,70.51,16.79,50.55,10.03,63.93,79.57
28/10/2010,60.64,57.03,46.75,118.4,82.56,70.08,16.99,51.18,10.06,64.221,79.69
29/10/2010,60.72,57.01,46.87,118.49,82.81,70.3,17.05,51.1,10.02,64.21,79.93
30/10/2010,,,,,,,,,,,
31/10/2010,,,,,,,,,,,
01/11/2010,60.73,56.8,47.36,118.53,82.75,69.82,17.12,50.79,9.92,65,80.65
02/11/2010,61.21,57.74,47.92,119.475,83.6,71.27,17.31,51.85,9.99,66.09,81.85
03/11/2010,61.46,58.14,48.25,119.95,83.896,71.55,17.43,52.09,10.02,66.5198,83.37
04/11/2010,62.66,59.46,49.32,122.26,85.43,73.36,17.95,53.42,10.25,68.31,84.74
05/11/2010,62.94,59.2,49.24,122.725,86.04,73.77,17.86,52.76,10.34,68.28,84.59
06/11/2010,,,,,,,,,,,
07/11/2010,,,,,,,,,,,
